title,platform,metascore,userscore,genre,date
Billy Hatcher and the Giant Egg,GameCube,71.0,86.0,platformer,2003-09-23
Voodoo Vince,Xbox,73.0,81.0,platformer,2003-09-23
Banjo-Kazooie: Grunty's Revenge,Game Boy Advance,72.0,81.0,platformer,2003-09-10
Power Rangers Ninja Storm,Game Boy Advance,55.0,77.0,platformer,2003-09-05
Futurama,PlayStation 2,59.0,62.0,platformer,2003-08-14
Futurama,Xbox,58.0,67.0,platformer,2003-08-14
Shrek: Reekin' Havoc,Game Boy Advance,57.0,70.8,platformer,2003-07-30
Pirates of the Caribbean: The Curse of the Black Pearl,Game Boy Advance,72.3,68.0,platformer,2003-07-01
Ape Escape 2,PlayStation 2,82.0,83.0,platformer,2003-06-30
Jet Grind Radio,Game Boy Advance,74.0,80.0,platformer,2003-06-26
Wario World,GameCube,71.0,75.0,platformer,2003-06-24
Sonic Adventure DX Director's Cut,GameCube,57.0,79.0,platformer,2003-06-18
Donkey Kong Country,Game Boy Advance,78.0,86.0,platformer,2003-06-09
The Incredible Hulk (2003),Game Boy Advance,57.0,74.0,platformer,2003-05-27
Rocko's Quest,PC,72.3,70.8,platformer,2003-05-13
Finding Nemo,GameCube,62.0,54.0,platformer,2003-05-12
Castlevania: Aria of Sorrow,Game Boy Advance,91.0,89.0,platformer,2003-05-06
Ninja Five-O,Game Boy Advance,82.0,77.0,platformer,2003-04-22
X2: Wolverine's Revenge,Game Boy Advance,72.0,72.0,platformer,2003-04-15
Samurai Jack: The Amulet of Time,Game Boy Advance,63.0,63.0,platformer,2003-03-30
Superman: Countdown To Apokolips,Game Boy Advance,72.3,63.0,platformer,2003-03-26
Superman: Shadow of Apokolips,GameCube,66.0,71.0,platformer,2003-03-25
Piglet's Big Game,GameCube,70.0,80.0,platformer,2003-03-19
Rayman 3: Hoodlum Havoc,PC,74.0,81.0,platformer,2003-03-18
Rayman 3: Hoodlum Havoc,Xbox,75.0,88.0,platformer,2003-03-18
Rayman 3: Hoodlum Havoc,PlayStation 2,76.0,87.0,platformer,2003-03-17
Mega Man & Bass,Game Boy Advance,79.0,88.0,platformer,2003-03-10
Sonic Advance 2,Game Boy Advance,83.0,80.0,platformer,2003-03-09
Rayman 3: Hoodlum Havoc,GameCube,77.0,85.0,platformer,2003-03-02
Rayman 3,Game Boy Advance,83.0,74.0,platformer,2003-03-02
Vexx,PlayStation 2,63.0,82.0,platformer,2003-02-11
Disney's The Jungle Book,Game Boy Advance,60.0,70.8,platformer,2003-02-11
Vexx,Xbox,70.0,83.0,platformer,2003-02-10
Vexx,GameCube,71.0,73.0,platformer,2003-02-10
Daredevil,Game Boy Advance,50.0,76.0,platformer,2003-02-02
Crash Bandicoot 2: N-Tranced,Game Boy Advance,75.0,78.0,platformer,2003-01-07
Jazz Jackrabbit,Game Boy Advance,68.0,70.8,platformer,2003-01-03
E.T. Interplanetary Mission,PlayStation,50.0,70.8,platformer,2002-12-30
Dragon's Lair 3D,GameCube,65.0,68.0,platformer,2002-12-22
SpongeBob SquarePants: Revenge of the Flying Dutchman,GameCube,66.0,72.0,platformer,2002-12-18
Dr. Muto,GameCube,63.0,70.8,platformer,2002-12-17
Jimmy Neutron Boy Genius,GameCube,72.3,59.0,platformer,2002-12-17
The Invincible Iron Man,Game Boy Advance,68.0,70.8,platformer,2002-12-15
Frogger Beyond,GameCube,60.0,72.0,platformer,2002-12-06
Disney's PK: Out of the Shadows,GameCube,72.3,70.0,platformer,2002-12-03
Kirby: Nightmare in Dream Land,Game Boy Advance,81.0,86.0,platformer,2002-12-02
The Mummy,Game Boy Advance,72.0,70.8,platformer,2002-11-20
The Revenge of Shinobi,Game Boy Advance,51.0,70.8,platformer,2002-11-19
Dr. Muto,Xbox,70.0,70.8,platformer,2002-11-19
Dragon's Lair 3D: Return to the Lair,PC,61.0,70.8,platformer,2002-11-18
Dragon's Lair 3D,Xbox,62.0,66.0,platformer,2002-11-18
Haven: Call of the King,PlayStation 2,69.0,71.0,platformer,2002-11-17
Justice League: Injustice for All,Game Boy Advance,56.0,70.8,platformer,2002-11-17
Star Wars: The New Droid Army,Game Boy Advance,60.0,70.0,platformer,2002-11-14
Disney's Kim Possible: Revenge of Monkey Fist,Game Boy Advance,62.0,80.0,platformer,2002-11-13
Disney's Treasure Planet,PlayStation,72.3,59.0,platformer,2002-11-11
Spyro: Enter the Dragonfly,GameCube,72.3,53.0,platformer,2002-11-08
Zapper,GameCube,55.0,70.8,platformer,2002-11-06
Zapper: One Wicked Cricket!,Game Boy Advance,58.0,70.8,platformer,2002-11-05
Ratchet & Clank,PlayStation 2,88.0,88.0,platformer,2002-11-04
Spyro: Enter the Dragonfly,PlayStation 2,56.0,70.8,platformer,2002-11-03
Zapper,PlayStation 2,56.0,70.8,platformer,2002-11-03
Zapper,Xbox,55.0,70.8,platformer,2002-11-03
Shrek Extra Large,GameCube,72.3,72.0,platformer,2002-10-31
Disney's Treasure Planet,Game Boy Advance,68.0,70.0,platformer,2002-10-31
He-Man: Power of Grayskull,Game Boy Advance,50.0,70.8,platformer,2002-10-29
Galidor: Defenders of the Outer Dimension,Game Boy Advance,53.0,70.8,platformer,2002-10-29
Pac-Man World 2,Xbox,66.0,75.0,platformer,2002-10-15
Taz Wanted,GameCube,61.0,72.0,platformer,2002-10-10
Zapper,PC,58.0,70.8,platformer,2002-10-09
Secret Agent Barbie: Royal Jewels Mission,Game Boy Advance,71.0,70.8,platformer,2002-10-08
Blinx: The Time Sweeper,Xbox,71.0,80.0,platformer,2002-10-07
Taz Wanted,PC,58.0,85.0,platformer,2002-10-01
Spyro 2: Season of Flame,Game Boy Advance,76.0,71.0,platformer,2002-09-25
Yoshi's Island: Super Mario Advance 3,Game Boy Advance,91.0,89.0,platformer,2002-09-24
Rocket Power: Beach Bandits,GameCube,53.0,80.0,platformer,2002-09-24
Sly Cooper and the Thievius Raccoonus,PlayStation 2,86.0,85.0,platformer,2002-09-23
Super Ghouls 'n Ghosts,Game Boy Advance,78.0,73.0,platformer,2002-09-23
Taz Wanted,Xbox,62.0,70.8,platformer,2002-09-18
Taz Wanted,PlayStation 2,65.0,86.0,platformer,2002-09-17
Crash Bandicoot: The Wrath of Cortex,GameCube,62.0,69.0,platformer,2002-09-17
Castlevania: Harmony of Dissonance,Game Boy Advance,87.0,79.0,platformer,2002-09-16
"Ed, Edd n Eddy: Jawbreakers!",Game Boy Advance,72.3,79.0,platformer,2002-09-15
Disney's Tarzan: Return to the Jungle,Game Boy Advance,68.0,70.8,platformer,2002-09-14
"Monsters, Inc. Scream Arena",GameCube,72.3,59.0,platformer,2002-09-14
Ty the Tasmanian Tiger,PlayStation 2,70.0,88.0,platformer,2002-09-10
Ty the Tasmanian Tiger,GameCube,69.0,85.0,platformer,2002-09-10
Ty the Tasmanian Tiger,Xbox,68.0,88.0,platformer,2002-09-10
SpongeBob SquarePants: Revenge of the Flying Dutchman,Game Boy Advance,71.0,78.0,platformer,2002-09-10
Mega Man Zero,Game Boy Advance,82.0,88.0,platformer,2002-09-09
Sabrina the Teenage Witch: Potion Commotion,Game Boy Advance,63.0,70.8,platformer,2002-09-06
Turok: Evolution,Game Boy Advance,72.0,81.0,platformer,2002-08-26
Super Mario Sunshine,GameCube,92.0,85.0,platformer,2002-08-25
Kong: The Animated Series,Game Boy Advance,52.0,70.8,platformer,2002-08-20
Power Rangers: Wild Force,Game Boy Advance,55.0,72.0,platformer,2002-08-19
Disney's Magical Quest,Game Boy Advance,70.0,70.8,platformer,2002-08-13
xXx,Game Boy Advance,50.0,50.0,platformer,2002-07-31
Stuart Little 2,PlayStation,62.0,71.0,platformer,2002-07-17
Stuart Little 2,Game Boy Advance,59.0,70.8,platformer,2002-07-12
Disney's Lilo & Stitch,PlayStation,54.0,70.0,platformer,2002-06-14
Disney's Lilo & Stitch,Game Boy Advance,80.0,78.0,platformer,2002-06-07
Earthworm Jim 2,Game Boy Advance,72.3,60.0,platformer,2002-05-31
Spirit: Stallion Of The Cimarron,Game Boy Advance,72.3,70.8,platformer,2002-05-29
Frogger Advance: The Great Quest,Game Boy Advance,55.0,78.0,platformer,2002-05-26
Scooby-Doo! Night of 100 Frights,PlayStation 2,69.0,85.0,platformer,2002-05-20
Aero the Acro-bat,Game Boy Advance,71.0,75.0,platformer,2002-05-14
Dinotopia: The Timestone Pirates,Game Boy Advance,64.0,84.0,platformer,2002-04-30
Spider-Man: The Movie,GameCube,76.0,73.0,platformer,2002-04-15
Blender Bros.,Game Boy Advance,73.0,70.8,platformer,2002-04-15
Crash Bandicoot: The Wrath of Cortex,Xbox,70.0,76.0,platformer,2002-04-15
The Scorpion King: Sword of Osiris,Game Boy Advance,72.0,70.8,platformer,2002-03-31
Disney's Donald Duck: Goin' Quackers,GameCube,61.0,70.8,platformer,2002-03-25
Pac-Man World 2,GameCube,74.0,84.0,platformer,2002-03-19
Ice Age,Game Boy Advance,72.3,53.0,platformer,2002-03-18
JSRF: Jet Set Radio Future,Xbox,88.0,83.0,platformer,2002-02-25
Crash Bandicoot: The Huge Adventure,Game Boy Advance,78.0,79.0,platformer,2002-02-25
Pac-Man World 2,PlayStation 2,73.0,78.0,platformer,2002-02-24
Disney's Peter Pan in Return to Neverland,Game Boy Advance,52.0,78.0,platformer,2002-02-22
Woody Woodpecker: Escape from Buzz Buzzard Park,PlayStation 2,64.0,64.0,platformer,2002-02-19
Peter Pan in Disney's Return to Neverland,PlayStation,59.0,54.0,platformer,2002-02-14
Maximo: Ghosts to Glory,PlayStation 2,84.0,88.0,platformer,2002-02-11
Sonic Adventure 2 Battle,GameCube,73.0,85.0,platformer,2002-02-11
Super Mario World: Super Mario Advance 2,Game Boy Advance,92.0,90.0,platformer,2002-02-09
Sonic Advance,Game Boy Advance,87.0,79.0,platformer,2002-02-03
Mega Man X6,PlayStation,65.0,78.0,platformer,2001-12-04
Jak and Daxter: The Precursor Legacy,PlayStation 2,90.0,88.0,platformer,2001-12-03
Frogger: The Great Quest,PlayStation 2,72.3,70.8,platformer,2001-11-18
Wario Land 4,Game Boy Advance,88.0,87.0,platformer,2001-11-18
Disney's Tarzan Untamed,GameCube,61.0,70.0,platformer,2001-11-17
Scooby-Doo,Game Boy Advance,64.0,85.0,platformer,2001-11-15
Shrek,Xbox,72.3,70.8,platformer,2001-11-14
Oddworld: Munch's Oddysee,Xbox,80.0,87.0,platformer,2001-11-06
Crash Bandicoot: The Wrath of Cortex,PlayStation 2,66.0,72.0,platformer,2001-10-29
Spyro: Season of Ice,Game Boy Advance,74.0,69.0,platformer,2001-10-29
Prehistorik Man,Game Boy Advance,69.0,80.0,platformer,2001-10-16
Castlevania Chronicles,PlayStation,69.0,70.0,platformer,2001-10-08
Portal Runner,PlayStation 2,53.0,74.0,platformer,2001-09-10
Klonoa 2: Lunatea's Veil,PlayStation 2,91.0,86.0,platformer,2001-07-25
Jurassic Park III: The DNA Factor,Game Boy Advance,72.3,54.0,platformer,2001-07-16
Sonic Adventure 2,Dreamcast,89.0,85.0,platformer,2001-06-18
Castlevania: Circle of the Moon,Game Boy Advance,91.0,83.0,platformer,2001-06-10
Super Mario Advance,Game Boy Advance,84.0,73.0,platformer,2001-06-10
Rayman Advance,Game Boy Advance,84.0,78.0,platformer,2001-06-10
Earthworm Jim,Game Boy Advance,72.0,59.0,platformer,2001-06-10
Pitfall: The Mayan Adventure,Game Boy Advance,58.0,88.0,platformer,2001-06-10
Conker's Bad Fur Day,Nintendo 64,92.0,90.0,platformer,2001-03-04
Mega Man X5,PlayStation,76.0,89.0,platformer,2001-02-01
Rayman 2 Revolution,PlayStation 2,90.0,87.0,platformer,2001-01-30
Disney's Donald Duck: Goin' Quackers,PlayStation 2,73.0,74.0,platformer,2000-12-13
Disney's Donald Duck: Goin' Quackers,Dreamcast,71.0,80.0,platformer,2000-12-13
Prince of Persia: Arabian Nights,Dreamcast,58.0,62.0,platformer,2000-12-06
Banjo-Tooie,Nintendo 64,90.0,88.0,platformer,2000-11-19
Blues Brothers 2000,Nintendo 64,72.3,70.8,platformer,2000-11-16
Disney's 102 Dalmatians: Puppies to the Rescue,Dreamcast,66.0,90.0,platformer,2000-11-15
Rugrats in Paris: The Movie,Nintendo 64,64.0,51.0,platformer,2000-11-12
Jet Grind Radio,Dreamcast,94.0,82.0,platformer,2000-10-30
Spyro: Year of the Dragon,PlayStation,91.0,89.0,platformer,2000-10-23
Buzz Lightyear of Star Command,Dreamcast,55.0,83.0,platformer,2000-09-26
Buzz Lightyear of Star Command,PlayStation,54.0,69.0,platformer,2000-09-26
Duck Dodgers Starring Daffy Duck,Nintendo 64,69.0,80.0,platformer,2000-09-16
Strider 2,PlayStation,69.0,83.0,platformer,2000-07-29
Kirby 64: The Crystal Shards,Nintendo 64,77.0,82.0,platformer,2000-06-26
Toy Story 2: Buzz Lightyear to the Rescue,Nintendo 64,58.0,72.0,platformer,1999-11-30
Donkey Kong 64,Nintendo 64,90.0,86.0,platformer,1999-10-31
Rayman 2: The Great Escape,Nintendo 64,90.0,88.0,platformer,1999-10-31
Ape Escape,PlayStation,90.0,84.0,platformer,1999-05-31
Castlevania,Nintendo 64,78.0,72.0,platformer,1998-12-31
Crash Bandicoot 3: Warped,PlayStation,91.0,90.0,platformer,1998-10-31
Oddworld: Abe's Exoddus,PlayStation,88.0,85.0,platformer,1998-10-31
Space Station Silicon Valley,Nintendo 64,83.0,83.0,platformer,1998-10-21
Banjo-Kazooie,Nintendo 64,92.0,91.0,platformer,1998-05-31
Yoshi's Story,Nintendo 64,65.0,74.0,platformer,1998-03-01
Castlevania: Symphony of the Night,PlayStation,93.0,92.0,platformer,1997-10-02
Oddworld: Abe's Oddysee,PlayStation,85.0,88.0,platformer,1997-08-31
Super Mario 64,Nintendo 64,94.0,91.0,platformer,1996-09-26
The Witness,PC,87.0,70.0,puzzle,2016-01-26
FRACT OSC,PC,75.0,61.0,puzzle,2014-04-22
Professor Layton and the Miracle Mask,3DS,82.0,81.0,puzzle,2012-10-28
Tetris for iPad,iOS,76.0,81.0,puzzle,2012-04-12
The Splatters,Xbox 360,72.0,83.0,puzzle,2012-04-11
Time Machine: Rogue Pilot,PlayStation 3,64.0,70.8,puzzle,2012-03-13
Quarrel,Xbox 360,79.0,79.0,puzzle,2012-01-25
Crazy Machines Elements,PlayStation 3,62.0,70.8,puzzle,2012-01-10
I Heart Geeks!,DS,54.0,82.0,puzzle,2011-12-20
James Noir's Hollywood Crimes,3DS,60.0,66.0,puzzle,2011-11-01
Nikoli's Pencil Puzzle,3DS,61.0,70.8,puzzle,2011-10-25
Professor Layton and the Last Specter,DS,83.0,82.0,puzzle,2011-10-18
Crazy Machines Elements,Xbox 360,55.0,70.8,puzzle,2011-08-24
Edge (2011),PC,74.0,74.0,puzzle,2011-08-11
Boulder Dash-XL,Xbox 360,71.0,70.8,puzzle,2011-07-13
Puzzle Agent 2,PC,63.0,67.0,puzzle,2011-06-30
Puzzle Agent 2,iOS,71.0,70.8,puzzle,2011-06-29
The Mystery of Whiterock Castle,Wii,56.0,70.8,puzzle,2011-06-23
The Adventures of Shuggy,Xbox 360,77.0,82.0,puzzle,2011-06-15
Cubic Ninja,3DS,51.0,59.0,puzzle,2011-06-14
Puzzle Agent,PlayStation 3,66.0,50.0,puzzle,2011-04-19
Chime Super Deluxe,PlayStation 3,78.0,80.0,puzzle,2011-03-29
Bust-A-Move Universe,3DS,72.3,70.8,puzzle,2011-03-27
Astroslugs,PC,74.0,70.8,puzzle,2011-03-17
Chronicles of Mystery: The Secret Tree of Life,DS,78.0,70.8,puzzle,2011-03-01
Bejeweled Blitz Live,Xbox 360,68.0,75.0,puzzle,2011-02-23
Stacking,Xbox 360,84.0,81.0,puzzle,2011-02-09
Body and Brain Connection,Xbox 360,57.0,70.8,puzzle,2011-02-08
Stacking,PlayStation 3,83.0,77.0,puzzle,2011-02-08
The UnderGarden,PlayStation 3,63.0,78.0,puzzle,2011-02-01
Doc Clock: The Toasted Sandwich of Time,Wii,72.3,70.8,puzzle,2011-01-17
NightSky,PC,78.0,71.0,puzzle,2011-01-06
ilomilo,Xbox 360,81.0,82.0,puzzle,2011-01-05
Tetris,PlayStation 3,80.0,73.0,puzzle,2011-01-04
Raskulls,Xbox 360,75.0,74.0,puzzle,2010-12-29
echochrome ii,PlayStation 3,79.0,61.0,puzzle,2010-12-21
Burn the Rope,iOS,78.0,70.8,puzzle,2010-12-20
Geared 2!,iOS,84.0,70.8,puzzle,2010-12-16
Puzzle Quest 2,iOS,79.0,62.0,puzzle,2010-12-09
7 Wonders II,DS,60.0,62.0,puzzle,2010-12-08
Bejeweled 3,PC,82.0,78.0,puzzle,2010-12-07
RUSH (2010),PC,73.0,69.0,puzzle,2010-12-03
Frenzic,DS,68.0,70.8,puzzle,2010-11-29
Auditorium HD,PlayStation 3,79.0,71.0,puzzle,2010-11-23
Dream Chronicles,PlayStation 3,72.3,70.8,puzzle,2010-11-23
Tetris Party Live,DS,74.0,70.8,puzzle,2010-11-22
Supermarket Mania,DS,67.0,70.8,puzzle,2010-11-22
Create,Xbox 360,60.0,58.0,puzzle,2010-11-16
Create,PlayStation 3,61.0,51.0,puzzle,2010-11-16
Create,Wii,62.0,78.0,puzzle,2010-11-16
Create,PC,54.0,57.0,puzzle,2010-11-16
The UnderGarden,PC,67.0,58.0,puzzle,2010-11-10
The UnderGarden,Xbox 360,68.0,70.8,puzzle,2010-11-10
Puzzle Expedition,DS,71.0,70.8,puzzle,2010-11-09
Dream Chronicles,Xbox 360,72.3,70.8,puzzle,2010-10-20
ChuChu Rocket!,iOS,79.0,70.8,puzzle,2010-10-19
ThruSpace,Wii,73.0,87.0,puzzle,2010-10-18
Doc Clock: The Toasted Sandwich of Time,PC,62.0,63.0,puzzle,2010-10-15
Dead Space Ignition,Xbox 360,72.3,70.8,puzzle,2010-10-13
Invizimals,PSP,69.0,88.0,puzzle,2010-10-12
Super Scribblenauts,DS,81.0,84.0,puzzle,2010-10-12
Dead Space Ignition,PlayStation 3,72.3,70.8,puzzle,2010-10-12
Vampire Moon: The Mystery of the Hidden Sun,DS,50.0,70.8,puzzle,2010-10-12
Stoneship ,iOS,73.0,70.8,puzzle,2010-09-28
Professor Layton and the Unwound Future,DS,86.0,87.0,puzzle,2010-09-12
Coconut Dodge,PSP,81.0,84.0,puzzle,2010-08-31
Drawn: Dark Flight,PC,75.0,72.0,puzzle,2010-08-31
Slice It!,iOS,83.0,70.8,puzzle,2010-08-31
Tales of Elastic Boy - Mission 1,Wii,56.0,70.8,puzzle,2010-08-30
Puzzle Quest 2,PC,83.0,67.0,puzzle,2010-08-12
Arctic Adventures: Polar's Puzzles,PSP,69.0,70.8,puzzle,2010-08-03
Gravity Hook HD,iOS,67.0,70.8,puzzle,2010-07-29
Castlevania Puzzle: Encore of the Night,iOS,80.0,82.0,puzzle,2010-07-21
Tidalis,PC,75.0,72.0,puzzle,2010-07-16
Primrose,DS,74.0,70.8,puzzle,2010-07-12
Helsing's Fire,iOS,83.0,70.8,puzzle,2010-07-10
Despicable Me: The Game - Minion Mayhem,DS,54.0,70.8,puzzle,2010-07-06
Turba,PC,76.0,74.0,puzzle,2010-07-06
Puzzle Quest 2,Xbox 360,81.0,85.0,puzzle,2010-06-30
Puzzle Agent,PC,70.0,70.0,puzzle,2010-06-30
Puzzle Quest 2,DS,74.0,58.0,puzzle,2010-06-22
The Tales of Bearsworth Manor: Chaotic Conflicts,Wii,54.0,70.8,puzzle,2010-06-21
The Tales of Bearsworth Manor: Puzzling Pages,Wii,58.0,70.8,puzzle,2010-06-21
Puzzle Dimension,PC,79.0,74.0,puzzle,2010-06-21
Art Style: Rotozoa,Wii,68.0,70.8,puzzle,2010-06-21
Spin Six,DS,74.0,70.8,puzzle,2010-06-21
Aqueduct,iOS,81.0,70.8,puzzle,2010-06-19
Bejeweled 2,Wii,70.0,70.8,puzzle,2010-06-14
Yard Sale Hidden Treasures: Sunnyville,Wii,59.0,70.8,puzzle,2010-06-14
Cubixx,PSP,71.0,70.8,puzzle,2010-06-08
Flametail,DS,76.0,70.8,puzzle,2010-06-07
Fire Panic,DS,60.0,70.8,puzzle,2010-06-07
Ben 10 Alien Force: The Rise of Hex,Wii,52.0,60.0,puzzle,2010-05-31
Ben 10 Alien Force: The Rise of Hex,Xbox 360,72.3,70.8,puzzle,2010-05-26
Voodoo Dice,Xbox 360,61.0,74.0,puzzle,2010-05-26
Color Cross,DS,72.0,70.8,puzzle,2010-05-25
Tetris Party Deluxe,Wii,72.0,64.0,puzzle,2010-05-25
Tetris Party Deluxe,DS,76.0,70.8,puzzle,2010-05-25
Trauma Team,Wii,82.0,82.0,puzzle,2010-05-18
Supermarket Mania,PSP,66.0,70.8,puzzle,2010-05-18
Picross 3D,DS,83.0,81.0,puzzle,2010-05-03
Puzzle Chronicles,Xbox 360,57.0,70.8,puzzle,2010-04-21
The Misadventures of P.B. Winterbottom,PC,79.0,78.0,puzzle,2010-04-20
Mr. Driller: Drill till you Drop,DS,73.0,70.8,puzzle,2010-04-05
Zen Bound 2 Universal,iOS,80.0,70.0,puzzle,2010-04-01
Plants vs. Zombies HD,iOS,93.0,87.0,puzzle,2010-03-31
Diner Dash,Wii,55.0,70.8,puzzle,2010-03-29
Save the Turtles,DS,71.0,79.0,puzzle,2010-03-29
Super Yum Yum: Puzzle Adventures,DS,58.0,70.8,puzzle,2010-03-29
Rooms: The Main Building,DS,56.0,70.8,puzzle,2010-03-23
Rooms: The Main Building,Wii,60.0,70.8,puzzle,2010-03-23
BreakQuest,PSP,58.0,59.0,puzzle,2010-03-18
de Blob Revolution,iOS,73.0,70.8,puzzle,2010-03-08
echoshift,PSP,75.0,83.0,puzzle,2010-02-24
Flipper,DS,63.0,70.8,puzzle,2010-02-22
Colorbind,iOS,73.0,70.8,puzzle,2010-02-18
The Misadventures of P.B. Winterbottom,Xbox 360,83.0,75.0,puzzle,2010-02-17
Art of Balance,Wii,88.0,77.0,puzzle,2010-02-15
Spaceball: Revolution,DS,72.0,70.8,puzzle,2010-02-15
Plants vs. Zombies,iOS,92.0,85.0,puzzle,2010-02-15
Link 'n' Launch,DS,73.0,70.8,puzzle,2010-02-08
Bloons,Wii,72.3,70.8,puzzle,2010-02-08
Bermuda Triangle: Saving the Coral,DS,60.0,70.8,puzzle,2010-02-02
Puzzle Chronicles,PSP,62.0,70.8,puzzle,2010-01-28
Toki Tori,PC,80.0,76.0,puzzle,2010-01-28
KrissX,Xbox 360,59.0,70.8,puzzle,2010-01-27
Number Battle,DS,77.0,66.0,puzzle,2010-01-25
Bob Came in Pieces,PC,73.0,70.8,puzzle,2010-01-22
Mole Control,PC,66.0,70.8,puzzle,2010-01-20
Bejeweled Twist,DS,77.0,70.8,puzzle,2010-01-18
ShadowPlay,Wii,72.0,77.0,puzzle,2010-01-11
Heron: Steam Machine,Wii,70.0,70.8,puzzle,2010-01-04
Polar Panic,Xbox 360,70.0,70.8,puzzle,2009-12-23
Polar Panic,PlayStation 3,62.0,70.8,puzzle,2009-12-22
Puzzlegeddon,PlayStation 3,52.0,70.8,puzzle,2009-12-17
Puzzlegeddon,Xbox 360,64.0,70.8,puzzle,2009-12-16
Rubik's Puzzle Galaxy: RUSH,Wii,79.0,70.8,puzzle,2009-12-14
Magnetis,Wii,71.0,70.8,puzzle,2009-12-07
Safecracker: The Ultimate Puzzle Challenge!,DS,72.3,70.8,puzzle,2009-12-03
Chromixa,iOS,76.0,70.8,puzzle,2009-12-02
Bookworm,DS,71.0,70.8,puzzle,2009-11-30
Bookworm,DS,80.0,70.8,puzzle,2009-11-30
Mystery Case Files: Dire Grove,PC,82.0,80.0,puzzle,2009-11-25
Diner Dash,PlayStation 3,65.0,70.8,puzzle,2009-11-24
Fortix,PSP,58.0,68.0,puzzle,2009-11-24
Bloons,PSP,68.0,53.0,puzzle,2009-11-24
Foto Frenzy: Spot the Difference,DS,62.0,70.8,puzzle,2009-11-24
Blast Off,PSP,84.0,76.0,puzzle,2009-11-24
Peggle,PlayStation 3,91.0,73.0,puzzle,2009-11-19
Diner Dash,Xbox 360,69.0,70.8,puzzle,2009-11-18
Peggle Nights,Xbox 360,89.0,72.0,puzzle,2009-11-18
Gyromancer,PC,71.0,66.0,puzzle,2009-11-18
Gyromancer,Xbox 360,75.0,65.0,puzzle,2009-11-18
Art Style: DIGIDRIVE,DS,83.0,68.0,puzzle,2009-11-16
Encleverment Experiment,Xbox 360,60.0,58.0,puzzle,2009-11-11
Implode!,iOS,76.0,70.8,puzzle,2009-11-06
Chronicles of Mystery: The Tree of Life,PC,64.0,70.8,puzzle,2009-11-03
Jewel Master: Egypt,DS,56.0,70.8,puzzle,2009-11-03
LocoRoco Midnight Carnival,PSP,73.0,68.0,puzzle,2009-10-29
Drawn to Life: The Next Chapter,Wii,58.0,60.0,puzzle,2009-10-27
Drawn to Life: The Next Chapter,DS,72.0,77.0,puzzle,2009-10-27
TouchMaster 3,DS,68.0,70.8,puzzle,2009-10-23
Vempire,PSP,66.0,70.8,puzzle,2009-10-22
Tower Bloxx Deluxe,Xbox 360,62.0,73.0,puzzle,2009-10-21
A Boy and His Blob,Wii,80.0,84.0,puzzle,2009-10-13
Squeeballs Party,Wii,59.0,78.0,puzzle,2009-10-12
Critter Crunch,PlayStation 3,87.0,74.0,puzzle,2009-10-08
Hands On! Tangrams,DS,68.0,70.8,puzzle,2009-10-06
Word Searcher,Wii,72.3,70.8,puzzle,2009-10-05
Tetris,PSP,85.0,77.0,puzzle,2009-10-01
Alien Havoc,PSP,53.0,70.8,puzzle,2009-10-01
Puzzle Scape Mini,PSP,75.0,70.8,puzzle,2009-10-01
Bust-A-Move Live!,Xbox 360,78.0,70.8,puzzle,2009-09-30
MySims Agents,Wii,78.0,85.0,puzzle,2009-09-29
MySims Agents,DS,60.0,63.0,puzzle,2009-09-29
"You, Me, and the Cubes",Wii,79.0,70.0,puzzle,2009-09-21
Switchball,PlayStation 3,68.0,50.0,puzzle,2009-09-18
Interpol: The Trail of Dr. Chaos,PlayStation 3,72.3,70.8,puzzle,2009-09-17
